category,review_full_content_0,review_full_content_1,pos_review_title,pos_review_content,itemnumber,neg_review_content,maker,neg_review_title
"Dog,Food,Wet Food","I bought this for our 2 Shih-Tzu's and they hated it, I ended up giving the case away. Nice donation I guess. Disappointed also that Chewy.com doesn't caring many of the Hills Science diets can dog / puppy food...The ones my dogs like are cheaper at a pet store than on here. That's disappointing also I really enjoy ordering from Chewy.com.",,My chihuahuas love Earthborn,"My chihuahuas love the Earthborn products that I've purchased so far (dry food & the moist), and with Chewy, it's delivered straight to my door quickly - perfect!",52819,"I bought this for our 2 Shih-Tzu's and they hated it, I ended up giving the case away. Nice donation I guess. Disappointed also that Chewy.com doesn't caring many of the Hills Science diets can dog / puppy food...The ones my dogs like are cheaper at a pet store than on here. That's disappointing also",By Earthborn Holistic,Earthborn Tukey dinner grain free
"Dog,Food,Wet Food",,,Mikey Likes It,"My two rescue dogs, each of whom has severe food allergies, love this product.  They get half can and then kibble later.  It does not smell bad like other venison/duck products, and there are real veggies.  Sometimes they like to just lick off the gravy and then come back later for the rest.",86955,"My pitbull would not eat this food. I tried and tried and tried, but unless I was hand feeding it to him, he would totally avoid it.",By Merrick,Would not eat!
"Dog,Food,Wet Food",,,Prefers Salmon version of this food,"My pit mix has to be on a very LID due to severe food allergies. While she has had no issues with the turkey flavor, she gobbles up the salmon flavor. I have already changed my next autoship to the salmon flavor.",87335,"This canned dog food is very mushy and soupy.  I have to hide meds inside the food & the consistency makes it impossible.  The dogs seemed to like it, but it really makes a mess when they eat it because they are lapping it up like water.",By Merrick,Merrick Diet Moist Canned Dog Food
"Dog,Food,Wet Food","Got a call this morning from Chewy that my 12 pack was repackaged and now came in 6 pack. Basically the recipe has changed, I just compared my can to this new, $1.50 a can more. New recipe does not have pork liver, no fruits or vegetables as before. Went ahead and accepted the change this order, but if they don't like it, back to the drawing board. Endless cycle of changing their diet. They've enjoyed this almost 2 years, a staple!",,Allergie free dog food,My lab mix has allergies.  Chicken is a known to trigger allergies and the Instinct Rabbit has no chicken products in it as well as no grains.  Instinct makes a great product.  Many other dog foods will say Rabbit etc and if you read the ingredients  there is always chicken stuck in there food!,120826,"Got a call this morning from Chewy that my 12 pack was repackaged and now came in 6 pack. Basically the recipe has changed, I just compared my can to this new, $1.50 a can more. New recipe does not have pork liver, no fruits or vegetables as before. Went ahead and accepted the change this order, but ",By Instinct,"Recipe Change, Price Increase"
"Dog,Food,Wet Food",If your cat needs extra fluid I highly recommend this. While my cat does not like the beef one he does like the chicken and he needs the extra fluid. The carton states to the discard it after 7 days which I find to be okay since my cat almost finishes the carton within the time frame. I have added it to both kibble and wet food.,,Good supplement,If your cat needs extra fluid I highly recommend this. While my cat does not like the beef one he does like the chicken and he needs the extra fluid. The carton states to the discard it after 7 days which I find to be okay since my cat almost finishes the carton within the time frame. I have added it,121487,"i ordered this and Fruitables chicken broth for comparison and found that despite the two products being more or less identical in quality and quantity, this one was literally 4 times the price of the other one. 3 star rating for that reason.",By Caru,"seems good, but overpriced"
"Dog,Food,Wet Food","I have three small dogs; an 11 month Toy Australian Shepherd and 2 senior English toy spaniels.
I have been using a small amount of senior canned food in their Solid Gold wee bites all life stages dry food.
I recently purchased CANIDAE all life stages canned food to mix in. I am so glad  I finally switched. Doggies love this food! They eat more of their dry food now, and all have solid stools.",,Love CANIDAE canned food!,"I have three small dogs; an 11 month Toy Australian Shepherd and 2 senior English toy spaniels.
I have been using a small amount of senior canned food in their Solid Gold wee bites all life stages dry food.
I recently purchased CANIDAE all life stages canned food to mix in. I am so glad  I finally ",47053,See above message. I am a canidae buyer for 2 years grain free is my choice and the dogs live the bison dry and moist,By CANIDAE,My newly diabetic dog won't eat this flavor. He is picky now. My other 2 will eat it. The fish smell stinks so bad.
"Dog,Food,Wet Food","I have two small dogs who are, admittedly, picky eaters. However, I found that the cans within a single case were inconsistently filled. Some had gravy in the cans, while others lacked gravy. The weight of the cans varied as well. It seemed as if the cans came from an off batch processing. I was also concerned that the food was bad.

I thought this was a good brand but this food was terrible.

Chewy delivery was fast and customer service was great and I would and will continue to use this service.",,My dog loves this food!,"The lamb and beef have small bite size squares, just the right size for my shih-tzu.  He loves this food and once again no chicken or byproduct so he does well with this food and his allergies.",49212,"I have two small dogs who are, admittedly, picky eaters. However, I found that the cans within a single case were inconsistently filled. Some had gravy in the cans, while others lacked gravy. The weight of the cans varied as well. It seemed as if the cans came from an off batch processing. I was also",By Wellness,Batch Inconsistencies
"Dog,Food,Wet Food",,,Great Canned Food,My dogs love it and I make dog treats out of it. I have made them and given to friends that have dogs and they love the treats I make with it too!,47329,"I fed this to my 3 medium-large shepherd mix dogs. I mix a little into their dry grain-free kibble. They seemed okay with it at first but after just a few weeks, will not eat it. They love Happy Hips, so that's what I will switch back to.",By Evanger's,Not a favorite
"Dog,Food,Wet Food",,,Yum! Yum! Yum!,Smells good enough to serve for Thanksgiving! Even the cats want it! AND auto-delivery was WONDERFUL!!!,98904,"Most of the Merrick Lil' Plates my toy poodle will eat, however, this is an exception. She does not like it. Not sure why. I can usually get her to finish it with a coaxing that seems to take days. Will not buy this particular one again.",By Merrick,Won't eat without a lot of coaxing on my part
"Dog,Food,Wet Food",,,Sammy loves,My dog soon to be 8yrs old is a really picky shih tzu. Cesar is the only dog food he will eat. Buying from Chewy has so many varieties and so much cheaper than buying from Pet Smart. Love the fast shipping and love having delivered right to my door. Thanks Chewy,86057,"Either one of my little girls likes this one, and I bought 24 of them. Now I don't know what to do with the rest of them...",By Cesar,Either one of my little girls likes this one
