,price,weight,product_list,maker,brand,rating,review_cnt,foodtexture,id,benefits
456,31.44,9.9,merrick classic grain-free smothered comfort recipe ,Merrick,Merrick,4.4,92,chunks in gravy,47873," crafted for healthy skin and a soft, shiny coat to keep your pet looking and feeling robust. , natural sources of glucosamine and chondroitin support healthy joints and mobility. , this natural dog food offers complete nutrition, rich in nutrients and full of flavor. , natural ingredients are carefully sourced from a trusted network of farmers and suppliers. , made in the usa with no chicken by-product meal, soy or artificial flavors or preservatives. "
457,17.24,9.75,"iams proactive health adult beef,rice,carrots & green beans flavor chunks in gravy ",Iams,Iams,4.8,37,chunks in gravy,47676," tasty and complete recipe is specially formulated with nutrient and energy levels for senior dogs. , naturally sourced glucosamine and chondroitin to support healthy joints and mobility. , optimal levels of linoleic acid and zinc support healthy skin and coat and natural fibers support healthy digestion. , natural ingredients are carefully sourced from a trusted network of farmers and suppliers. , made in the usa with no chicken by-product meal, soy or artificial flavors or preservatives. "
459,33.99,9.375,wellness beef stew with carrots & potatoes grain-free ,Wellness,Wellness,4.8,86,stew,49200," grain-free canned recipes can be served as an excellent topper for dry kibble or a delicious stand-alone meal , 96% usda-inspected deboned beef, lamb &amp; buffalo , no artificial colors, flavors or preservatives , locally sourced farm fresh ingredients to ensure the highest quality , ideal for both adult dogs and puppies "
460,18.85,9.6,hill's science diet adult savory stew with chicken & vegetables ,Hill's Science Diet,Hill's,4.7,30,stew,52788," real deboned chicken provides essential amino acids , hearty whole grains supply the complex carbohydrates needed for energy , carrots, peas, blueberries and cranberries for extra nutrients , a sensible alternative to less convenient raw diets, which often require additional supplementation to be nutritionally complete , chelated minerals boost the immune system and biotin keeps the skin and coat healthy "
461,38.46,10.5,weruva paw lickin' chicken in gravy grain-free ,Weruva,Weruva,4.8,121,chunks in gravy,55586," grain-free diet with duck, roasted quail and smoked turkey offers a taste sensation for even the most finicky dogs , complete and balanced formula can also be fed as your pet’s sole diet , supplemented with vegetables and fruits, this formula delivers antioxidants to help give your furry friend a healthy lifestyle , formula provides an optimal amino acid profile , made right here in the usa! "
462,36.99,9.75,hill's prescription diet metabolic weight management chicken flavor ,Hill's Prescription Diet,Hill's,4.7,69,pate,69778," variety pack of chicken and lamb features hearty cuts of real meat in gravy for irresistible flavor. , balanced recipe provides complete nutrition and is highly digestible for easy nutrient absorption. , optimal levels of oil and minerals nourish the skin and coat for a luxurious shine. , soft texture adds flavor and variety to dog’s diets. serve it alone or mix it with kibble. , proudly made in the usa with the flavors dogs crave and the nutrition they need. "
463,35.49,9.75,hill's prescription diet u/d urinary care chicken flavor ,Hill's Prescription Diet,Hill's,4.7,64,pate,69793," highly palatable with a blend of ingredients in a savory broth , made with real animal protein and no animal by-product meals , added vitamins like vitamin a and vitamin b12 help support a healthy immune system , no artificial flavors or preservatives , a 100% complete and balanced diet for dogs of all breeds "
464,18.85,9.75,hill's science diet adult 7+ turkey & barley entree ,Hill's Science Diet,Hill's,4.5,45,minced,52800," this meaty chunk, savory blend is full of real ingredients you can see, like beef and veggies served with a touch of sauce , made to break apart easily, so even the tiniest pups and even senior dogs can enjoy this scrumptious meal without trouble , features a delicate taste and a delightful texture even the pickiest of dogs will love! , fortified with vitamins and minerals for overall wellness , it’s all packed into a convenient tub that you can use to store uneaten portions for tomorrow’s dinner "
465,24.98,7.875,cesar canine cuisine and home delights club variety pack dog food trays,Cesar,Cesar,4.9,17,"bits in broth, pate",110541," highly palatable homestyle blend of ingredients with rice and barley , made with real animal protein and no animal by-product meals , added vitamins like vitamin a and vitamin b12 help support a healthy immune system , no artificial flavors or preservatives , a 100% complete and balanced diet that’s easy to digest for dogs of all breeds "
466,7.98,0.825,purina one smartblend true instinct classic ground grain-free variety pack ,Purina ONE,Purina,4.6,16,chunks in gravy,111090," smothered comfort™ features whole, slow cooked chicken thighs that have a soft texture that can be easily broken apart by hand or fed whole , contains no artificial colors, flavors or preservatives , locally sourced farm fresh ingredients to ensure the highest quality , ideal for both adult dogs and puppies , delicious home-style chunks that your dog will love "
467,19.94,0.825,purina beneful prepared meals variety pack wet dog food,Purina Beneful,Purina,4.6,19,stew,116637," suitable for adult dogs 1 year and older , chunks of delicious tender beef &amp; vegetables simmered in gravy , our wholesome dog food is formulated with omega fatty acids to promote healthy skin and a soft coat , made with high-quality animal proteins plus vitamins and minerals , contains vitamin e to support a strong immune system "
468,27.48,9.9,taste of the wild southwest canyon grain-free ,Taste of the Wild,Taste of the Wild,4.4,105,chunks in gravy,56765," high-quality variety pack of 12 prime rib trays, 6 new york strip trays, and 6 filet mignon trays. , bits in sauce formula provides complete and balanced nutrition formulated for adult dogs. , fortified with vitamins and minerals to help dogs of all sizes, especially small breeds, to stay healthy. , savory dog food is served in convenient trays with easy, peel-away freshness seals. , combination of flavors provides unparalleled variety and enjoyment. "
469,27.48,9.9,taste of the wild sierra mountain grain-free ,Taste of the Wild,Taste of the Wild,4.7,108,chunks in gravy,50640," delicious, chunky, slow cooked-classic stew , biotin nourishes the coat , made without wheat, a common allergy trigger for canines , gastrointestinal function is supported by vitamin b12 supplement , complete and balanced for everyday feeding "
470,8.38,2.625,cesar savory delights multipack dog food trays,Cesar,Cesar,4.9,44,pate,86474," this recipe is made with real chicken, brown rice and a medley of delectable vegetables including peas and carrots, all smothered in a delicious gravy , high quality, lean protein promotes lean muscle maintenance and ideal body weight , gentle fibers promote healthy digestion and help keep your dog in top condition , promotes healthy skin and a shiny coat with ingredients such as biotin and vitamin e , recommended for adult dogs 1-6 years of age "
471,31.44,9.9,merrick classic grain-free wingaling recipe ,Merrick,Merrick,4.7,101,chunks in gravy,47880," gourmet, natural canned dog food with a simple recipe featuring tender, boneless, skinless chicken breast in a tasty gravy , all of weruva's dog food formulas are formulated with the carnivore in mind, so this recipe focuses on high quality protein, minimal carbs and a high moisture content for the most nutritious meal around for your pup. , recipe is grain-free, gluten-free and contain no carrageenan, so it's ideal for any pups with sensitive tummies or allergies , contains added vitamins and minerals to make this delicious food a complete and balanced diet , suitable for all life stages, can be served as a standalone diet or as a yummy topper for dry food "
